id,phonological_system,category,sound,initial,final,vowel,tone,tone_number,tone_name,character,word,phrase,jyutping,romanization,audio_path,audio_url,source_url,source_page,source_id,original_filename,audio_format,codec,duration_seconds,sample_rate,channels,file_size_bytes,sha256,recording_variant,language,activity,book_id,book_title,variant_label,notes
SA-01015,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_002_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/2.mp3,https://app.speakalongcuhk.com/assets/books/6/2.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:2:口語,2.mp3,mp3,.mp3,9.064438,44100,2,154840,28eda9e0da180cd7b7c48e4419425d2fd9b85d88865020ef759779d56b5e7600,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01016,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_002_written.mp3,https://app.speakalongcuhk.com/assets/books/6/2s.mp3,https://app.speakalongcuhk.com/assets/books/6/2s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:2:書面語,2s.mp3,mp3,.mp3,10.840813,44100,2,182728,19b7eee0c3f053998d7dc331ce7c970099fcc2616007f14943026ca8fff581ad,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01017,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_003_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/3.mp3,https://app.speakalongcuhk.com/assets/books/6/3.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:3:口語,3.mp3,mp3,.mp3,1.928625,44100,2,37471,3a8b17e9e70f190f1ad70e5c4c7e1ef813a3a2b1fb1931ef83eb787d6443fe7e,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01018,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_003_written.mp3,https://app.speakalongcuhk.com/assets/books/6/3s.mp3,https://app.speakalongcuhk.com/assets/books/6/3s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:3:書面語,3s.mp3,mp3,.mp3,2.788687,44100,2,49911,89b02621179df357463fab73324009d1c6267e4f1d02d1f6c4940f27c9ffe153,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01019,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_005_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/5.mp3,https://app.speakalongcuhk.com/assets/books/6/5.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:5:口語,5.mp3,mp3,.mp3,9.66525,44100,2,166025,24a7ee8e18275eab5d1cfb50f00f894389d7a83df1412838318b65cfbe6f3fee,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01020,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_005_written.mp3,https://app.speakalongcuhk.com/assets/books/6/5s.mp3,https://app.speakalongcuhk.com/assets/books/6/5s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:5:書面語,5s.mp3,mp3,.mp3,11.546062,44100,2,195062,009db02329deaf639cb162e56d016752b23acf04be8f409743b5bd54e47d205a,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01021,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_006_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/6.mp3,https://app.speakalongcuhk.com/assets/books/6/6.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:6:口語,6.mp3,mp3,.mp3,8.176312,44100,2,142459,4859c621a4985e83522e035de27657f26a19f3fb28774f85c0a5154859c799cf,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01022,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_006_written.mp3,https://app.speakalongcuhk.com/assets/books/6/6s.mp3,https://app.speakalongcuhk.com/assets/books/6/6s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:6:書面語,6s.mp3,mp3,.mp3,9.482437,44100,2,162037,fa706e8777acf5dccae1b7f287c0b971fe21e2a81dffd1ab9bbfbac8f2f60ad8,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01023,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_007_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/7.mp3,https://app.speakalongcuhk.com/assets/books/6/7.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:7:口語,7.mp3,mp3,.mp3,2.7105,44100,2,51810,d5f94f77f276ecaec4bc5185f47c11b7ba6fd2a14d6a5e339ea7f89e5454cd33,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01024,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_007_written.mp3,https://app.speakalongcuhk.com/assets/books/6/7s.mp3,https://app.speakalongcuhk.com/assets/books/6/7s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:7:書面語,7s.mp3,mp3,.mp3,2.945063,44100,2,54508,bd82f5c55ddd916014af2b67c664c387035b0c9f2c3400daf0012d43563f650c,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01025,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_008_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/8.mp3,https://app.speakalongcuhk.com/assets/books/6/8.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:8:口語,8.mp3,mp3,.mp3,2.840812,44100,2,54681,31b5361d1745a02433d7e452bec1b8dd78f2f90137359016e1e6a37ad17283ef,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01026,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_008_written.mp3,https://app.speakalongcuhk.com/assets/books/6/8s.mp3,https://app.speakalongcuhk.com/assets/books/6/8s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:8:書面語,8s.mp3,mp3,.mp3,2.945063,44100,2,55030,48633a2c11754a1bf7dd57d8440c3025e86b73c98b8bb1a34e1ada178fffba41,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01027,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_009_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/9.mp3,https://app.speakalongcuhk.com/assets/books/6/9.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:9:口語,9.mp3,mp3,.mp3,13.061188,44100,2,222446,55e14363356b87799f679032e9ffd8f57ce61a04687105afe2810bc147c446ab,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01028,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_009_written.mp3,https://app.speakalongcuhk.com/assets/books/6/9s.mp3,https://app.speakalongcuhk.com/assets/books/6/9s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:9:書面語,9s.mp3,mp3,.mp3,15.751812,44100,2,263906,21235ccd88bdd4a274302a49c0b4f934ab5c59ff84276ac7221d68c21b276ca0,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01029,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_010_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/10.mp3,https://app.speakalongcuhk.com/assets/books/6/10.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:10:口語,10.mp3,mp3,.mp3,5.499187,44100,2,100102,400c83d1934c1c6883478afb2f4d58eda0e616d9612a926172208bb7e545ac71,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01030,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_010_written.mp3,https://app.speakalongcuhk.com/assets/books/6/10s.mp3,https://app.speakalongcuhk.com/assets/books/6/10s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:10:書面語,10s.mp3,mp3,.mp3,6.56775,44100,2,115081,c649006ca63fa8b9b6301718ab20535505959ee023918886e62c10ee923f115d,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01031,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_011_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/11.mp3,https://app.speakalongcuhk.com/assets/books/6/11.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:11:口語,11.mp3,mp3,.mp3,14.733063,44100,2,252083,8a4a44c6c8b6dfd2b03d36ab55f3d0bc7cce313e209853b45185f85342ff7e65,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01032,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_011_written.mp3,https://app.speakalongcuhk.com/assets/books/6/11s.mp3,https://app.speakalongcuhk.com/assets/books/6/11s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:11:書面語,11s.mp3,mp3,.mp3,18.651375,44100,2,312923,603f78976d55853c3570e0567bc71a9e483ee3af888459dce598c564973fe0de,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01033,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_013_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/13.mp3,https://app.speakalongcuhk.com/assets/books/6/13.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:13:口語,13.mp3,mp3,.mp3,1.668,44100,2,40632,a583504617b67ef639b51dcf5229922e76f2346a9e097dac9ec7e8cb0bc75bba,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01034,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_013_written.mp3,https://app.speakalongcuhk.com/assets/books/6/13s.mp3,https://app.speakalongcuhk.com/assets/books/6/13s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:13:書面語,13s.mp3,mp3,.mp3,1.407375,44100,2,34081,9e9cd8cbff28dd3d4f81bf847dede463808e793c19534abe6a12d7eeee2d4842,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01035,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/spoken/book_06_014_spoken.mp3,https://app.speakalongcuhk.com/assets/books/6/14.mp3,https://app.speakalongcuhk.com/assets/books/6/14.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:14:口語,14.mp3,mp3,.mp3,5.473125,44100,2,102300,0eefa3f11210f2ebc8eba993b7420daadac4a07a50c9568f55c9d2fd5c9a9590,1,yue-Hant,book,6,一個字的魔力,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01036,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_06/written/book_06_014_written.mp3,https://app.speakalongcuhk.com/assets/books/6/14s.mp3,https://app.speakalongcuhk.com/assets/books/6/14s.mp3,https://app.speakalongcuhk.com/tc/bcontent/6,book:6:14:書面語,14s.mp3,mp3,.mp3,5.890125,44100,2,105798,41e898685d0d817e5aa0ac473a61bcd2fc29daee7c75062984aa8fddf15d6052,2,yue-Hant,book,6,一個字的魔力,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01037,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_000_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/0.mp3,https://app.speakalongcuhk.com/assets/books/7/0.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:0:口語,0.mp3,mp3,.mp3,2.18925,44100,2,44256,cfd52af4a2455dbc64cf4c8e9a7aed07bb3bdba7e262453ccce7cd922edae1ae,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01038,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_000_written.mp3,https://app.speakalongcuhk.com/assets/books/7/0s.mp3,https://app.speakalongcuhk.com/assets/books/7/0s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:0:書面語,0s.mp3,mp3,.mp3,2.111063,44100,2,41157,27ffc47cf2f538e7dfaa2a747eca7814325f9c6b4d67f41787dcf0840732e93b,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01039,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_001_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/1.mp3,https://app.speakalongcuhk.com/assets/books/7/1.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:1:口語,1.mp3,mp3,.mp3,8.90775,44100,2,151540,8b88e53151baec042cc113fe8de26876b8a4bd81f3a15a5c56e902c19ba6593a,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01040,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_001_written.mp3,https://app.speakalongcuhk.com/assets/books/7/1s.mp3,https://app.speakalongcuhk.com/assets/books/7/1s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:1:書面語,1s.mp3,mp3,.mp3,10.448937,44100,2,176206,eb3daf3d0cb89238cb10d251878973d4166e96d7fc03f1794258446f32f90cc9,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01041,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_002_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/2.mp3,https://app.speakalongcuhk.com/assets/books/7/2.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:2:口語,2.mp3,mp3,.mp3,6.515625,44100,2,110070,4d103367417eaa442ef0979fa3695a4f75c58ac74256fcbb17ac5d830a4fbe5c,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01042,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_002_written.mp3,https://app.speakalongcuhk.com/assets/books/7/2s.mp3,https://app.speakalongcuhk.com/assets/books/7/2s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:2:書面語,2s.mp3,mp3,.mp3,5.655563,44100,2,96316,89a614de1d4cb21eb5a723dfa75797c4149a6d78841197fe7c86d29fafdf737f,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01043,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_003_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/3.mp3,https://app.speakalongcuhk.com/assets/books/7/3.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:3:口語,3.mp3,mp3,.mp3,5.447063,44100,2,93759,a08cf830d819f9c27144dbefb32fe6527931a48eb49216d5307319c1d94b46c4,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01044,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_003_written.mp3,https://app.speakalongcuhk.com/assets/books/7/3s.mp3,https://app.speakalongcuhk.com/assets/books/7/3s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:3:書面語,3s.mp3,mp3,.mp3,6.124688,44100,2,104079,9b6eef37478148c6a332843ea3e1dbdeb22f8b8c1c239cab0dc2761ce704d4c8,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01045,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_004_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/4.mp3,https://app.speakalongcuhk.com/assets/books/7/4.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:4:口語,4.mp3,mp3,.mp3,4.326375,44100,2,76614,5ebea0791724ff56e247488749932467c9cdacc4858ecf348c6244fc1b16a754,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01046,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_004_written.mp3,https://app.speakalongcuhk.com/assets/books/7/4s.mp3,https://app.speakalongcuhk.com/assets/books/7/4s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:4:書面語,4s.mp3,mp3,.mp3,4.404562,44100,2,77343,52793932f3e6b760d2f2016afbd1991363f0b30f5ce3a07a6ab381fe9e1a9b1e,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01047,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_005_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/5.mp3,https://app.speakalongcuhk.com/assets/books/7/5.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:5:口語,5.mp3,mp3,.mp3,1.56375,44100,2,35314,cd3054e7c6e1fa4a8c67c10a968c4a76d47bbcb0161c5c246cc2edc0f0b34bdb,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01048,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_005_written.mp3,https://app.speakalongcuhk.com/assets/books/7/5s.mp3,https://app.speakalongcuhk.com/assets/books/7/5s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:5:書面語,5s.mp3,mp3,.mp3,1.824375,44100,2,36846,ba42fe437b35cb687a5137608e4e3e52769c77d125fd34d9103321d982234784,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01049,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_006_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/6.mp3,https://app.speakalongcuhk.com/assets/books/7/6.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:6:口語,6.mp3,mp3,.mp3,3.179625,44100,2,61153,3b2f459547d5338c827e4a947b658ef8f3aebd49ec192f7de9c69c86f8ae5379,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01050,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_006_written.mp3,https://app.speakalongcuhk.com/assets/books/7/6s.mp3,https://app.speakalongcuhk.com/assets/books/7/6s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:6:書面語,6s.mp3,mp3,.mp3,4.430625,44100,2,79332,5a98cbac88eaf75531fde16f8628611841b7b91f38313b6d08fa10e3f3ce9928,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01051,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_007_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/7.mp3,https://app.speakalongcuhk.com/assets/books/7/7.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:7:口語,7.mp3,mp3,.mp3,6.906563,44100,2,121041,9112131eb9660d20471e61128862cb1894af500bc326d140aadf62120306a98e,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01052,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_007_written.mp3,https://app.speakalongcuhk.com/assets/books/7/7s.mp3,https://app.speakalongcuhk.com/assets/books/7/7s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:7:書面語,7s.mp3,mp3,.mp3,7.923,44100,2,135996,b81ed87f6f46df606f8152038e438af939dcb38dd714c1f3a1de7b7473a0bff8,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01053,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_008_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/8.mp3,https://app.speakalongcuhk.com/assets/books/7/8.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:8:口語,8.mp3,mp3,.mp3,6.698062,44100,2,118491,4ed6c3cac66edbfc233a055cbb7dabb1ec4b7f15c07d9681aed54d007ff10666,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01054,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_008_written.mp3,https://app.speakalongcuhk.com/assets/books/7/8s.mp3,https://app.speakalongcuhk.com/assets/books/7/8s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:8:書面語,8s.mp3,mp3,.mp3,6.515625,44100,2,114264,28ad58d9ba8ab443dd2242eb090839224c89ba74eab118604871ee3fd6a3300c,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01055,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_009_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/9.mp3,https://app.speakalongcuhk.com/assets/books/7/9.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:9:口語,9.mp3,mp3,.mp3,12.930563,44100,2,222450,99987e5b34382338a1163404186a0d1ad8da8742f677721907db8622c78ff2b7,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01056,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_009_written.mp3,https://app.speakalongcuhk.com/assets/books/7/9s.mp3,https://app.speakalongcuhk.com/assets/books/7/9s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:9:書面語,9s.mp3,mp3,.mp3,14.106063,44100,2,240479,93190dc31226e32aec80e1793155585a4cc14f16dde7c48f8054a5ab3f84bbdd,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01057,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_010_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/10.mp3,https://app.speakalongcuhk.com/assets/books/7/10.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:10:口語,10.mp3,mp3,.mp3,10.1355,44100,2,179821,6ebb6532e76520bad5049fe1b870b748d74c38148db602748127d3fc1f639541,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01058,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_010_written.mp3,https://app.speakalongcuhk.com/assets/books/7/10s.mp3,https://app.speakalongcuhk.com/assets/books/7/10s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:10:書面語,10s.mp3,mp3,.mp3,9.299563,44100,2,165147,5af33f633c837b4eed7ddec8c19eec03b36fae7d748aceec0b6cc3b8aec287a0,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01059,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_011_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/11.mp3,https://app.speakalongcuhk.com/assets/books/7/11.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:11:口語,11.mp3,mp3,.mp3,9.952625,44100,2,177681,33c2f7d30d7a5cd77b5c6b9f740299cc900bf7d5797de575537f080ce3516917,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01060,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_011_written.mp3,https://app.speakalongcuhk.com/assets/books/7/11s.mp3,https://app.speakalongcuhk.com/assets/books/7/11s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:11:書面語,11s.mp3,mp3,.mp3,13.061188,44100,2,218031,7973e3f455a1f2214a088e2e414805f26afdb148ad95cc8593b10e3e4923eea8,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01061,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/spoken/book_07_012_spoken.mp3,https://app.speakalongcuhk.com/assets/books/7/12.mp3,https://app.speakalongcuhk.com/assets/books/7/12.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:12:口語,12.mp3,mp3,.mp3,8.626687,44100,2,153270,fb2e25dd9997b6d229af657f488b46a342fb118d477e2876f4494b2eac8eb5a4,1,yue-Hant,book,7,白日夢,口語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-01062,語文轉換,語文轉換,,,,,,,,,,,,,audio/language_conversion/book_07/written/book_07_012_written.mp3,https://app.speakalongcuhk.com/assets/books/7/12s.mp3,https://app.speakalongcuhk.com/assets/books/7/12s.mp3,https://app.speakalongcuhk.com/tc/bcontent/7,book:7:12:書面語,12s.mp3,mp3,.mp3,8.261812,44100,2,146133,eda25a4e5be6a1404d76468408fa4d222ffa40bfc6cf5a36b730883dd6803a4a,2,yue-Hant,book,7,白日夢,書面語,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
